,rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,row_id,aspect_term,aspect_category,sentiment_term,sentiment_category
138,4.0,Heavy and good quality plugs,"This banana plugs are so easy to make. They are heavy and seem a very good quality make. You can insert a very low gauge speaker wire, so if your speaker wire is not thick enough, it will show the gap around the wire. I use original Monster wire (may be 10-gauge, still left some gap around it).<br />This is one of the low profile plugs compare with most of the long plugs at the market, you can put your speaker closer to the wall or receiver more closer to the cabinet.<br />If you are holding the plug, you can turn the tip 360 degree freely to prevent twisted wire when insert to the binding hole, but I am more concerned about any signals lost on this design, and also not tight enough in the binding hole.<br />The red/blue indicator around the bottom part of this plug is just a label (Not metal plate or printed on the product) that you can peel them out. I have one plug which label come out, I need to peel it out carefully, and re-stick it back.<br />If you notice on recent new modeled receiver, each bind hole (positive one) has its own different color to identify different position. Other thought is if Sewell provide more colored plastic rings exchangable to identify different position of the plug, then they are perfect.<br />Bottom line is these plugs are a very good and durable plugs. Recommend others to buy.",[],B006U3O566,B0BKR9NMMF,AHVUNIXWOGKXFLXYQ2RCOUGY36NA,1336070296000,11,True,780,plugs,durability,very good and durable,positive
139,5.0,The cost of the item is affordable.,The clarity of the picture is outstanding.,[],B0791TX5P5,B0791TX5P5,AEP34GU6JSVF3DQ6RGDKK5L4AJFA,1581529495303,0,True,808,picture,image_quality,outstanding,positive
140,5.0,Works great,Best purchase in a long time. Say goodbye to satellites and cable bills. You won’t regret it. You can add on your favorite channels at no charge. You can’t loose.,[],B079QHML21,B07GZFM1ZM,AHMDJP4RQU3OYIUJTLHGRRUSYHKA,1635024441881,1,True,815,purchase,product_experience,best,positive
141,5.0,Works great,Best purchase in a long time. Say goodbye to satellites and cable bills. You won’t regret it. You can add on your favorite channels at no charge. You can’t loose.,[],B079QHML21,B07GZFM1ZM,AHMDJP4RQU3OYIUJTLHGRRUSYHKA,1635024441881,1,True,815,satellites,technology,goodbye,positive
142,5.0,Works great,Best purchase in a long time. Say goodbye to satellites and cable bills. You won’t regret it. You can add on your favorite channels at no charge. You can’t loose.,[],B079QHML21,B07GZFM1ZM,AHMDJP4RQU3OYIUJTLHGRRUSYHKA,1635024441881,1,True,815,cable bills,cost,goodbye,positive
143,5.0,Works great,Best purchase in a long time. Say goodbye to satellites and cable bills. You won’t regret it. You can add on your favorite channels at no charge. You can’t loose.,[],B079QHML21,B07GZFM1ZM,AHMDJP4RQU3OYIUJTLHGRRUSYHKA,1635024441881,1,True,815,channels,features,favorite,positive
144,5.0,The Echo!!,I have had the best time with the Echo Dot.  My workplace really doesn't like us streaming music from the internet so i purchased the Echo Dot and I listen to my music while at my desk.  I love the Tips of the Day and the fun questions I ask Alexa.  I'm just sorry I haven't purchased one before now!,[],B07PDHSLM6,B07PDHSLM6,AGMRUZ7RUDABYSXQQWXHZONOJTFA,1568163972428,0,True,822,Echo Dot,product_experience,best time,positive
145,5.0,The Echo!!,I have had the best time with the Echo Dot.  My workplace really doesn't like us streaming music from the internet so i purchased the Echo Dot and I listen to my music while at my desk.  I love the Tips of the Day and the fun questions I ask Alexa.  I'm just sorry I haven't purchased one before now!,[],B07PDHSLM6,B07PDHSLM6,AGMRUZ7RUDABYSXQQWXHZONOJTFA,1568163972428,0,True,822,Tips of the Day,feature,love,positive
146,5.0,The Echo!!,I have had the best time with the Echo Dot.  My workplace really doesn't like us streaming music from the internet so i purchased the Echo Dot and I listen to my music while at my desk.  I love the Tips of the Day and the fun questions I ask Alexa.  I'm just sorry I haven't purchased one before now!,[],B07PDHSLM6,B07PDHSLM6,AGMRUZ7RUDABYSXQQWXHZONOJTFA,1568163972428,0,True,822,questions I ask Alexa,feature,fun,positive
147,4.0,"This tablet is one of the better ones, it does everything and more","This tablet is one of the better ones, it does everything and more. I even kept 2 for myself and gave the other 2 to my Son and friend. They both just love them. It deserves a 5 STAR RATING",[],B01GEW27DA,B07P374FF3,AEEVK2X42KFF6VB6ZZMXQ34YK4TQ,1509470232111,0,True,824,tablet,product_overall,better,positive
148,4.0,"This tablet is one of the better ones, it does everything and more","This tablet is one of the better ones, it does everything and more. I even kept 2 for myself and gave the other 2 to my Son and friend. They both just love them. It deserves a 5 STAR RATING",[],B01GEW27DA,B07P374FF3,AEEVK2X42KFF6VB6ZZMXQ34YK4TQ,1509470232111,0,True,824,tablet,product_functionality,does everything and more,positive
149,4.0,"This tablet is one of the better ones, it does everything and more","This tablet is one of the better ones, it does everything and more. I even kept 2 for myself and gave the other 2 to my Son and friend. They both just love them. It deserves a 5 STAR RATING",[],B01GEW27DA,B07P374FF3,AEEVK2X42KFF6VB6ZZMXQ34YK4TQ,1509470232111,0,True,824,tablet,user_experience,love,positive
150,4.0,"This tablet is one of the better ones, it does everything and more","This tablet is one of the better ones, it does everything and more. I even kept 2 for myself and gave the other 2 to my Son and friend. They both just love them. It deserves a 5 STAR RATING",[],B01GEW27DA,B07P374FF3,AEEVK2X42KFF6VB6ZZMXQ34YK4TQ,1509470232111,0,True,824,tablet,product_rating,5 STAR RATING,positive
151,3.0,"Hard to program, bad sound quality","I consider myself a fairly intelligent person, but I’m having a pretty hard time figuring out how to set this up. I’ve read through the directions but still am not sure how to use it just as a night light without turning the loud sound on. The radio also plays for the alarm while I’d rather have a sound. The sound quality is also terrible. I was hoping i could use this to replace my calm up for my sleep routine but there’s no way I can sleep to this, especially as it loops a 10 second rainfall which is very noticeable. I’m going to try it out for a few more nights then will return if I can’t get it figured out. I do appreciate that you can turn off all of the lights including the time. That’s why I chose not to get the expensive Hatch. I can’t sleep with a bright light next to my eyeliner.<br /><br />Seems much cheaper than $50. Cheap plastic, very lightweight, terrible sound quality. I would probably look elsewhere.",[],B081CHLF46,B0C1N6CWVL,AENWRG6J72W2E4QZVXXKOVXLSXCQ,1642651682092,1,True,826,night light,usability,hard,negative
152,3.0,"Hard to program, bad sound quality","I consider myself a fairly intelligent person, but I’m having a pretty hard time figuring out how to set this up. I’ve read through the directions but still am not sure how to use it just as a night light without turning the loud sound on. The radio also plays for the alarm while I’d rather have a sound. The sound quality is also terrible. I was hoping i could use this to replace my calm up for my sleep routine but there’s no way I can sleep to this, especially as it loops a 10 second rainfall which is very noticeable. I’m going to try it out for a few more nights then will return if I can’t get it figured out. I do appreciate that you can turn off all of the lights including the time. That’s why I chose not to get the expensive Hatch. I can’t sleep with a bright light next to my eyeliner.<br /><br />Seems much cheaper than $50. Cheap plastic, very lightweight, terrible sound quality. I would probably look elsewhere.",[],B081CHLF46,B0C1N6CWVL,AENWRG6J72W2E4QZVXXKOVXLSXCQ,1642651682092,1,True,826,radio,feature,plays,neutral
153,3.0,"Hard to program, bad sound quality","I consider myself a fairly intelligent person, but I’m having a pretty hard time figuring out how to set this up. I’ve read through the directions but still am not sure how to use it just as a night light without turning the loud sound on. The radio also plays for the alarm while I’d rather have a sound. The sound quality is also terrible. I was hoping i could use this to replace my calm up for my sleep routine but there’s no way I can sleep to this, especially as it loops a 10 second rainfall which is very noticeable. I’m going to try it out for a few more nights then will return if I can’t get it figured out. I do appreciate that you can turn off all of the lights including the time. That’s why I chose not to get the expensive Hatch. I can’t sleep with a bright light next to my eyeliner.<br /><br />Seems much cheaper than $50. Cheap plastic, very lightweight, terrible sound quality. I would probably look elsewhere.",[],B081CHLF46,B0C1N6CWVL,AENWRG6J72W2E4QZVXXKOVXLSXCQ,1642651682092,1,True,826,sound quality,sound_quality,terrible,negative
154,3.0,"Hard to program, bad sound quality","I consider myself a fairly intelligent person, but I’m having a pretty hard time figuring out how to set this up. I’ve read through the directions but still am not sure how to use it just as a night light without turning the loud sound on. The radio also plays for the alarm while I’d rather have a sound. The sound quality is also terrible. I was hoping i could use this to replace my calm up for my sleep routine but there’s no way I can sleep to this, especially as it loops a 10 second rainfall which is very noticeable. I’m going to try it out for a few more nights then will return if I can’t get it figured out. I do appreciate that you can turn off all of the lights including the time. That’s why I chose not to get the expensive Hatch. I can’t sleep with a bright light next to my eyeliner.<br /><br />Seems much cheaper than $50. Cheap plastic, very lightweight, terrible sound quality. I would probably look elsewhere.",[],B081CHLF46,B0C1N6CWVL,AENWRG6J72W2E4QZVXXKOVXLSXCQ,1642651682092,1,True,826,sleep routine,usability,no way,negative
155,3.0,"Hard to program, bad sound quality","I consider myself a fairly intelligent person, but I’m having a pretty hard time figuring out how to set this up. I’ve read through the directions but still am not sure how to use it just as a night light without turning the loud sound on. The radio also plays for the alarm while I’d rather have a sound. The sound quality is also terrible. I was hoping i could use this to replace my calm up for my sleep routine but there’s no way I can sleep to this, especially as it loops a 10 second rainfall which is very noticeable. I’m going to try it out for a few more nights then will return if I can’t get it figured out. I do appreciate that you can turn off all of the lights including the time. That’s why I chose not to get the expensive Hatch. I can’t sleep with a bright light next to my eyeliner.<br /><br />Seems much cheaper than $50. Cheap plastic, very lightweight, terrible sound quality. I would probably look elsewhere.",[],B081CHLF46,B0C1N6CWVL,AENWRG6J72W2E4QZVXXKOVXLSXCQ,1642651682092,1,True,826,rainfall,sound_feature,very noticeable,negative
156,3.0,"Hard to program, bad sound quality","I consider myself a fairly intelligent person, but I’m having a pretty hard time figuring out how to set this up. I’ve read through the directions but still am not sure how to use it just as a night light without turning the loud sound on. The radio also plays for the alarm while I’d rather have a sound. The sound quality is also terrible. I was hoping i could use this to replace my calm up for my sleep routine but there’s no way I can sleep to this, especially as it loops a 10 second rainfall which is very noticeable. I’m going to try it out for a few more nights then will return if I can’t get it figured out. I do appreciate that you can turn off all of the lights including the time. That’s why I chose not to get the expensive Hatch. I can’t sleep with a bright light next to my eyeliner.<br /><br />Seems much cheaper than $50. Cheap plastic, very lightweight, terrible sound quality. I would probably look elsewhere.",[],B081CHLF46,B0C1N6CWVL,AENWRG6J72W2E4QZVXXKOVXLSXCQ,1642651682092,1,True,826,lights,feature,turn off,positive
157,3.0,"Hard to program, bad sound quality","I consider myself a fairly intelligent person, but I’m having a pretty hard time figuring out how to set this up. I’ve read through the directions but still am not sure how to use it just as a night light without turning the loud sound on. The radio also plays for the alarm while I’d rather have a sound. The sound quality is also terrible. I was hoping i could use this to replace my calm up for my sleep routine but there’s no way I can sleep to this, especially as it loops a 10 second rainfall which is very noticeable. I’m going to try it out for a few more nights then will return if I can’t get it figured out. I do appreciate that you can turn off all of the lights including the time. That’s why I chose not to get the expensive Hatch. I can’t sleep with a bright light next to my eyeliner.<br /><br />Seems much cheaper than $50. Cheap plastic, very lightweight, terrible sound quality. I would probably look elsewhere.",[],B081CHLF46,B0C1N6CWVL,AENWRG6J72W2E4QZVXXKOVXLSXCQ,1642651682092,1,True,826,Hatch,alternative,expensive,negative
158,3.0,"Hard to program, bad sound quality","I consider myself a fairly intelligent person, but I’m having a pretty hard time figuring out how to set this up. I’ve read through the directions but still am not sure how to use it just as a night light without turning the loud sound on. The radio also plays for the alarm while I’d rather have a sound. The sound quality is also terrible. I was hoping i could use this to replace my calm up for my sleep routine but there’s no way I can sleep to this, especially as it loops a 10 second rainfall which is very noticeable. I’m going to try it out for a few more nights then will return if I can’t get it figured out. I do appreciate that you can turn off all of the lights including the time. That’s why I chose not to get the expensive Hatch. I can’t sleep with a bright light next to my eyeliner.<br /><br />Seems much cheaper than $50. Cheap plastic, very lightweight, terrible sound quality. I would probably look elsewhere.",[],B081CHLF46,B0C1N6CWVL,AENWRG6J72W2E4QZVXXKOVXLSXCQ,1642651682092,1,True,826,plastic,material_quality,cheap,negative
159,3.0,"Hard to program, bad sound quality","I consider myself a fairly intelligent person, but I’m having a pretty hard time figuring out how to set this up. I’ve read through the directions but still am not sure how to use it just as a night light without turning the loud sound on. The radio also plays for the alarm while I’d rather have a sound. The sound quality is also terrible. I was hoping i could use this to replace my calm up for my sleep routine but there’s no way I can sleep to this, especially as it loops a 10 second rainfall which is very noticeable. I’m going to try it out for a few more nights then will return if I can’t get it figured out. I do appreciate that you can turn off all of the lights including the time. That’s why I chose not to get the expensive Hatch. I can’t sleep with a bright light next to my eyeliner.<br /><br />Seems much cheaper than $50. Cheap plastic, very lightweight, terrible sound quality. I would probably look elsewhere.",[],B081CHLF46,B0C1N6CWVL,AENWRG6J72W2E4QZVXXKOVXLSXCQ,1642651682092,1,True,826,sound quality,sound_quality,terrible,negative
160,3.0,"Hard to program, bad sound quality","I consider myself a fairly intelligent person, but I’m having a pretty hard time figuring out how to set this up. I’ve read through the directions but still am not sure how to use it just as a night light without turning the loud sound on. The radio also plays for the alarm while I’d rather have a sound. The sound quality is also terrible. I was hoping i could use this to replace my calm up for my sleep routine but there’s no way I can sleep to this, especially as it loops a 10 second rainfall which is very noticeable. I’m going to try it out for a few more nights then will return if I can’t get it figured out. I do appreciate that you can turn off all of the lights including the time. That’s why I chose not to get the expensive Hatch. I can’t sleep with a bright light next to my eyeliner.<br /><br />Seems much cheaper than $50. Cheap plastic, very lightweight, terrible sound quality. I would probably look elsewhere.",[],B081CHLF46,B0C1N6CWVL,AENWRG6J72W2E4QZVXXKOVXLSXCQ,1642651682092,1,True,826,$50,value_for_money,cheaper,negative
161,5.0,echo 5 show,Very happy with the echo show 5.  I replaced my echo dot and its great!.  They both were.,[],B07HZLHPKP,B07HZLHPKP,AH5WMMLXERB7JPHXB5VCE3ZXFEHQ,1580177722889,0,True,837,echo show 5,product,very happy,positive
162,5.0,echo 5 show,Very happy with the echo show 5.  I replaced my echo dot and its great!.  They both were.,[],B07HZLHPKP,B07HZLHPKP,AH5WMMLXERB7JPHXB5VCE3ZXFEHQ,1580177722889,0,True,837,echo dot,product,great,positive
163,1.0,Does not enhance sound at all,It does not enhance the sound at all. In fact it is worse. The only good thing about it is that it keeps the AirPods from falling out of your ear.,[],B07V6HPRZF,B07V6J4CQD,AGKLE7OT5E6JLAVX4HFUYRXTDMVA,1628721483679,0,True,845,sound,sound_quality,worse,negative
164,1.0,Does not enhance sound at all,It does not enhance the sound at all. In fact it is worse. The only good thing about it is that it keeps the AirPods from falling out of your ear.,[],B07V6HPRZF,B07V6J4CQD,AGKLE7OT5E6JLAVX4HFUYRXTDMVA,1628721483679,0,True,845,fit,comfort,good,positive
165,3.0,Good battery life!,You definitely need a protective case for this. One drop on the carpet will have the screen messed up!  Battery life is good so far and love the large screen.,[],B07KD8R6HD,B07PHQ93TV,AHVRAW7GYBOVDNVRZOGRPVVOO6XA,1605718720523,0,True,861,protective case,accessories,need,neutral
166,3.0,Good battery life!,You definitely need a protective case for this. One drop on the carpet will have the screen messed up!  Battery life is good so far and love the large screen.,[],B07KD8R6HD,B07PHQ93TV,AHVRAW7GYBOVDNVRZOGRPVVOO6XA,1605718720523,0,True,861,screen,durability,messed up,negative
167,3.0,Good battery life!,You definitely need a protective case for this. One drop on the carpet will have the screen messed up!  Battery life is good so far and love the large screen.,[],B07KD8R6HD,B07PHQ93TV,AHVRAW7GYBOVDNVRZOGRPVVOO6XA,1605718720523,0,True,861,battery life,battery,good,positive
168,3.0,Good battery life!,You definitely need a protective case for this. One drop on the carpet will have the screen messed up!  Battery life is good so far and love the large screen.,[],B07KD8R6HD,B07PHQ93TV,AHVRAW7GYBOVDNVRZOGRPVVOO6XA,1605718720523,0,True,861,large screen,display,love,positive
169,5.0,I love my Kindle!!!,"I heard that the Kindle was the best e-book reader and I am convinced!!  I know people who have purchased other brands and are not happy with them. I also love that you can play games on it, and have it read to you.",[],B002GYWHSQ,B002GYWHSQ,AG2RUOBCCCJBJ5KEYUQGZPTOFHKQ,1302136842000,1,True,887,Kindle,product_quality,best,positive
170,5.0,I love my Kindle!!!,"I heard that the Kindle was the best e-book reader and I am convinced!!  I know people who have purchased other brands and are not happy with them. I also love that you can play games on it, and have it read to you.",[],B002GYWHSQ,B002GYWHSQ,AG2RUOBCCCJBJ5KEYUQGZPTOFHKQ,1302136842000,1,True,887,other brands,product_comparison,not happy,negative
171,5.0,I love my Kindle!!!,"I heard that the Kindle was the best e-book reader and I am convinced!!  I know people who have purchased other brands and are not happy with them. I also love that you can play games on it, and have it read to you.",[],B002GYWHSQ,B002GYWHSQ,AG2RUOBCCCJBJ5KEYUQGZPTOFHKQ,1302136842000,1,True,887,games,features,love,positive
172,5.0,I love my Kindle!!!,"I heard that the Kindle was the best e-book reader and I am convinced!!  I know people who have purchased other brands and are not happy with them. I also love that you can play games on it, and have it read to you.",[],B002GYWHSQ,B002GYWHSQ,AG2RUOBCCCJBJ5KEYUQGZPTOFHKQ,1302136842000,1,True,887,read to you,features,love,positive
173,5.0,5 stars,this memory card works great in my Dji Spark drone. will be buying another for my S8 cell phone and also for my other drone cameras.,[],B06XX29S9Q,B06XX29S9Q,AGZNLGAE4ZLB5XMXIHDT3OWPVYKA,1550803868503,0,False,888,memory card,product_quality,great,positive
174,5.0,5 stars,this memory card works great in my Dji Spark drone. will be buying another for my S8 cell phone and also for my other drone cameras.,[],B06XX29S9Q,B06XX29S9Q,AGZNLGAE4ZLB5XMXIHDT3OWPVYKA,1550803868503,0,False,888,Dji Spark drone,compatibility,works,positive
175,2.0,Honestly? For inside functions: Keep looking....,"Edit: AND THE START UP SOUND IS LOUD AND NO WAY TO TURN IT OFF!!!<br />Ok ok....I got this thing for Christmas and have been trying so hard to give it a chance and I gotta say....<br />It is the most finicky device for the price I've ever had. So if you want a good reading Device you can actually read PDFs on without hassle? Keep looking.<br />You want to use audiobooks at all as well? Keep looking.<br />Discord for a bigger screen?: Keep looking...<br />Genshin Impact? Yeah nope.<br />Games?: Nope.<br />And basically what I'm saying here is.....It's very limited. Plus? I can no longer Send To Kindle...<br />I would definitely not recommend it. Look for a better and more affordable Tablet that can probably still double as a Reader/Kindle...<br />I am a lover of clear big screens, not heavy gadgets, GOOD cases (found one that is awesome), and functionality in media....Not limits... So no, I wouldn't recommend or buy another. It's a lesson learned.",[],B07WQ1VH72,B07TMJ8S5Z,AEN73BLILWF5AWC7CAVE4VOBEVBA,1652581890056,0,True,893,startup sound,audio,loud,negative
176,2.0,Honestly? For inside functions: Keep looking....,"Edit: AND THE START UP SOUND IS LOUD AND NO WAY TO TURN IT OFF!!!<br />Ok ok....I got this thing for Christmas and have been trying so hard to give it a chance and I gotta say....<br />It is the most finicky device for the price I've ever had. So if you want a good reading Device you can actually read PDFs on without hassle? Keep looking.<br />You want to use audiobooks at all as well? Keep looking.<br />Discord for a bigger screen?: Keep looking...<br />Genshin Impact? Yeah nope.<br />Games?: Nope.<br />And basically what I'm saying here is.....It's very limited. Plus? I can no longer Send To Kindle...<br />I would definitely not recommend it. Look for a better and more affordable Tablet that can probably still double as a Reader/Kindle...<br />I am a lover of clear big screens, not heavy gadgets, GOOD cases (found one that is awesome), and functionality in media....Not limits... So no, I wouldn't recommend or buy another. It's a lesson learned.",[],B07WQ1VH72,B07TMJ8S5Z,AEN73BLILWF5AWC7CAVE4VOBEVBA,1652581890056,0,True,893,device,product_overall,finicky,negative
177,2.0,Honestly? For inside functions: Keep looking....,"Edit: AND THE START UP SOUND IS LOUD AND NO WAY TO TURN IT OFF!!!<br />Ok ok....I got this thing for Christmas and have been trying so hard to give it a chance and I gotta say....<br />It is the most finicky device for the price I've ever had. So if you want a good reading Device you can actually read PDFs on without hassle? Keep looking.<br />You want to use audiobooks at all as well? Keep looking.<br />Discord for a bigger screen?: Keep looking...<br />Genshin Impact? Yeah nope.<br />Games?: Nope.<br />And basically what I'm saying here is.....It's very limited. Plus? I can no longer Send To Kindle...<br />I would definitely not recommend it. Look for a better and more affordable Tablet that can probably still double as a Reader/Kindle...<br />I am a lover of clear big screens, not heavy gadgets, GOOD cases (found one that is awesome), and functionality in media....Not limits... So no, I wouldn't recommend or buy another. It's a lesson learned.",[],B07WQ1VH72,B07TMJ8S5Z,AEN73BLILWF5AWC7CAVE4VOBEVBA,1652581890056,0,True,893,reading PDF,functionality,hassle,negative
178,2.0,Honestly? For inside functions: Keep looking....,"Edit: AND THE START UP SOUND IS LOUD AND NO WAY TO TURN IT OFF!!!<br />Ok ok....I got this thing for Christmas and have been trying so hard to give it a chance and I gotta say....<br />It is the most finicky device for the price I've ever had. So if you want a good reading Device you can actually read PDFs on without hassle? Keep looking.<br />You want to use audiobooks at all as well? Keep looking.<br />Discord for a bigger screen?: Keep looking...<br />Genshin Impact? Yeah nope.<br />Games?: Nope.<br />And basically what I'm saying here is.....It's very limited. Plus? I can no longer Send To Kindle...<br />I would definitely not recommend it. Look for a better and more affordable Tablet that can probably still double as a Reader/Kindle...<br />I am a lover of clear big screens, not heavy gadgets, GOOD cases (found one that is awesome), and functionality in media....Not limits... So no, I wouldn't recommend or buy another. It's a lesson learned.",[],B07WQ1VH72,B07TMJ8S5Z,AEN73BLILWF5AWC7CAVE4VOBEVBA,1652581890056,0,True,893,audiobooks,functionality,not usable,negative
179,2.0,Honestly? For inside functions: Keep looking....,"Edit: AND THE START UP SOUND IS LOUD AND NO WAY TO TURN IT OFF!!!<br />Ok ok....I got this thing for Christmas and have been trying so hard to give it a chance and I gotta say....<br />It is the most finicky device for the price I've ever had. So if you want a good reading Device you can actually read PDFs on without hassle? Keep looking.<br />You want to use audiobooks at all as well? Keep looking.<br />Discord for a bigger screen?: Keep looking...<br />Genshin Impact? Yeah nope.<br />Games?: Nope.<br />And basically what I'm saying here is.....It's very limited. Plus? I can no longer Send To Kindle...<br />I would definitely not recommend it. Look for a better and more affordable Tablet that can probably still double as a Reader/Kindle...<br />I am a lover of clear big screens, not heavy gadgets, GOOD cases (found one that is awesome), and functionality in media....Not limits... So no, I wouldn't recommend or buy another. It's a lesson learned.",[],B07WQ1VH72,B07TMJ8S5Z,AEN73BLILWF5AWC7CAVE4VOBEVBA,1652581890056,0,True,893,big screen,screen_size,clear,positive
180,2.0,Honestly? For inside functions: Keep looking....,"Edit: AND THE START UP SOUND IS LOUD AND NO WAY TO TURN IT OFF!!!<br />Ok ok....I got this thing for Christmas and have been trying so hard to give it a chance and I gotta say....<br />It is the most finicky device for the price I've ever had. So if you want a good reading Device you can actually read PDFs on without hassle? Keep looking.<br />You want to use audiobooks at all as well? Keep looking.<br />Discord for a bigger screen?: Keep looking...<br />Genshin Impact? Yeah nope.<br />Games?: Nope.<br />And basically what I'm saying here is.....It's very limited. Plus? I can no longer Send To Kindle...<br />I would definitely not recommend it. Look for a better and more affordable Tablet that can probably still double as a Reader/Kindle...<br />I am a lover of clear big screens, not heavy gadgets, GOOD cases (found one that is awesome), and functionality in media....Not limits... So no, I wouldn't recommend or buy another. It's a lesson learned.",[],B07WQ1VH72,B07TMJ8S5Z,AEN73BLILWF5AWC7CAVE4VOBEVBA,1652581890056,0,True,893,cases,accessories,awesome,positive
181,2.0,Honestly? For inside functions: Keep looking....,"Edit: AND THE START UP SOUND IS LOUD AND NO WAY TO TURN IT OFF!!!<br />Ok ok....I got this thing for Christmas and have been trying so hard to give it a chance and I gotta say....<br />It is the most finicky device for the price I've ever had. So if you want a good reading Device you can actually read PDFs on without hassle? Keep looking.<br />You want to use audiobooks at all as well? Keep looking.<br />Discord for a bigger screen?: Keep looking...<br />Genshin Impact? Yeah nope.<br />Games?: Nope.<br />And basically what I'm saying here is.....It's very limited. Plus? I can no longer Send To Kindle...<br />I would definitely not recommend it. Look for a better and more affordable Tablet that can probably still double as a Reader/Kindle...<br />I am a lover of clear big screens, not heavy gadgets, GOOD cases (found one that is awesome), and functionality in media....Not limits... So no, I wouldn't recommend or buy another. It's a lesson learned.",[],B07WQ1VH72,B07TMJ8S5Z,AEN73BLILWF5AWC7CAVE4VOBEVBA,1652581890056,0,True,893,functionality,product_overall,limited,negative
182,2.0,Honestly? For inside functions: Keep looking....,"Edit: AND THE START UP SOUND IS LOUD AND NO WAY TO TURN IT OFF!!!<br />Ok ok....I got this thing for Christmas and have been trying so hard to give it a chance and I gotta say....<br />It is the most finicky device for the price I've ever had. So if you want a good reading Device you can actually read PDFs on without hassle? Keep looking.<br />You want to use audiobooks at all as well? Keep looking.<br />Discord for a bigger screen?: Keep looking...<br />Genshin Impact? Yeah nope.<br />Games?: Nope.<br />And basically what I'm saying here is.....It's very limited. Plus? I can no longer Send To Kindle...<br />I would definitely not recommend it. Look for a better and more affordable Tablet that can probably still double as a Reader/Kindle...<br />I am a lover of clear big screens, not heavy gadgets, GOOD cases (found one that is awesome), and functionality in media....Not limits... So no, I wouldn't recommend or buy another. It's a lesson learned.",[],B07WQ1VH72,B07TMJ8S5Z,AEN73BLILWF5AWC7CAVE4VOBEVBA,1652581890056,0,True,893,Send To Kindle,functionality,no longer,negative
183,2.0,Honestly? For inside functions: Keep looking....,"Edit: AND THE START UP SOUND IS LOUD AND NO WAY TO TURN IT OFF!!!<br />Ok ok....I got this thing for Christmas and have been trying so hard to give it a chance and I gotta say....<br />It is the most finicky device for the price I've ever had. So if you want a good reading Device you can actually read PDFs on without hassle? Keep looking.<br />You want to use audiobooks at all as well? Keep looking.<br />Discord for a bigger screen?: Keep looking...<br />Genshin Impact? Yeah nope.<br />Games?: Nope.<br />And basically what I'm saying here is.....It's very limited. Plus? I can no longer Send To Kindle...<br />I would definitely not recommend it. Look for a better and more affordable Tablet that can probably still double as a Reader/Kindle...<br />I am a lover of clear big screens, not heavy gadgets, GOOD cases (found one that is awesome), and functionality in media....Not limits... So no, I wouldn't recommend or buy another. It's a lesson learned.",[],B07WQ1VH72,B07TMJ8S5Z,AEN73BLILWF5AWC7CAVE4VOBEVBA,1652581890056,0,True,893,tablet,product_overall,not recommend,negative
184,2.0,My remote suddenly stopped working,At first I wrote a good review but then the remote stopped working I've only had the device for 2 months smh I bought 2 sets of new batteries an it still won't work...I still love the fire stick but it doesn't work without a remote!!,[],B00ZV9RDKK,B075X8471B,AE45RPQV2AYTHWK7EC35NA2AYE4A,1496889519000,1,True,911,remote,product_performance,stopped working,negative
185,2.0,My remote suddenly stopped working,At first I wrote a good review but then the remote stopped working I've only had the device for 2 months smh I bought 2 sets of new batteries an it still won't work...I still love the fire stick but it doesn't work without a remote!!,[],B00ZV9RDKK,B075X8471B,AE45RPQV2AYTHWK7EC35NA2AYE4A,1496889519000,1,True,911,device,durability,2 months,negative
186,2.0,My remote suddenly stopped working,At first I wrote a good review but then the remote stopped working I've only had the device for 2 months smh I bought 2 sets of new batteries an it still won't work...I still love the fire stick but it doesn't work without a remote!!,[],B00ZV9RDKK,B075X8471B,AE45RPQV2AYTHWK7EC35NA2AYE4A,1496889519000,1,True,911,fire stick,overall product,love,positive
187,5.0,Sturdy and a great value,Sturdy and a great value! I got the red cords and they look sooo much better than traditional wires.,[],B07PJ7J94Y,B085N11H5T,AFD6PY6AAKS5SOYDC3NJNZA4LKMQ,1565540027093,0,True,924,value,price_value,great,positive
188,5.0,Sturdy and a great value,Sturdy and a great value! I got the red cords and they look sooo much better than traditional wires.,[],B07PJ7J94Y,B085N11H5T,AFD6PY6AAKS5SOYDC3NJNZA4LKMQ,1565540027093,0,True,924,cords,appearance,sooo much better,positive
189,5.0,Five Stars,I gave this as a gift and the person who received it lives it!,[],B01DFKC2SO,B01K8B8YA8,AHGUUP52FHRMRRUQQUR6V3B65I2Q,1505951686979,0,True,935,gift,general,lives,positive
