rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
1.0,So bad!!,"We bought two kindles, and two years later the screens don't work anymore.<br />It seems the same problem.<br />So bad!!!!!!!!!",[],B007HCCNJU,B007HCCNJU,AH23ENHAQLI3TW33DNHGHZKS5CKA,1407175361000,2,True
5.0,Great Tower Fan,"The Lasko tower fan is just what I was looking for. Mainly it's quiet while pushing lots of air.<br />Features: 3 speeds, occilates, and comes with a remote. Slim design allow you extra options on placement.<br />Excellent bargain. Yea! Amazon.",[],B000RL1WNG,B000RL1WNG,AESI2PAJ4APEGAVAMQZW4VWKSQUQ,1284205133000,0,True
5.0,Awesome!!!,Got this for my 9 year old daughter. It is strong and she loves that she can easily hold it. The hand strap is a little small for my big hands but still works.,[],B08D6LLXJ1,B07Z98361K,AGBTG5BBYRNAVZW7QS6W2XAVZCTA,1610470528182,0,True
5.0,Five Stars,Awesome amp!,[],B00CY26G50,B079HRH4GJ,AEMHOYONV2OKRK26WAOPKOCPSNXA,1430918217000,0,True
2.0,Wouldn’t Recommend,"Looks okay. Nice color. Doesn’t clip in properly, and yes it’s the correct model. Easily smudged, but not as easy to clean.",[],B00XC4LGQS,B07Q2VV81P,AGCLGHBLYHLIUWC5YF2RHHPYFJ4A,1592506389645,0,True
1.0,One Star,Very cheap not good,[],B013DPQOIU,B013DPQOIU,AGUPCFXK3RAEXEONJWTY5NRSNWCA,1471384407000,1,True
5.0,Great case,This case provides a tight fit and padding to help protect the ipod inside. I am very happy with this case and would recommend it to anyone that needs an attractive case to protect their device.,[],B009F8W3C6,B009F8W3C6,AGQDAQXF4VDBIHRQS2BW6R4WLPTQ,1365649033000,0,True
3.0,Don't use for gaming,"It's definitely an active cable as described, and was able to display 4k, But with little to no shielding, which is a necessity when you're connecting over long distances. The input lag changed from 1-2ms on the displayport cable to a whopping 70-75ms with this cable. Unusable in gaming.",[],B008D5EUD2,B07QHMW633,AEG4ZZEIHYRJ4DOJBLM6QQFS6HNA,1523554699886,0,True
5.0,Love this fan!,Very powerful. Love that it has 3 speed levels. Fits perfect in my locker at work.  Definitely works but again,[],B094RC8MSK,B09SW3C199,AFMYKCSUFSJ4RD5QUH3W3REPQKXA,1657900726057,0,True
5.0,Appel laptop,Just what I was looking for arrived on-time,[],B07H2CJDWC,B07H2CJDWC,AHJKHCTWDDK2G6RG7J75IKYSJQCA,1561272028967,0,True
5.0,Five Stars,"Came as expected, keyboard could use back lighting, but hardly the end of the world.",[],B06X1869F3,B081LVHTVG,AHKV2WBUVRRNAAEOPGPHA53BU7RA,1504035558193,6,True
1.0,Don't Bother. The Decal won't fit your mac logo.,"The one displayed is not the same as the one that arrived. The decal is too small, and not detailed like the one pictured.",[],B009ZW7FSE,B009ZW7FSE,AEX3E6PUSQZW7AZTFV5CQ5HJTOQQ,1406862992000,0,True
5.0,Price,Bought for granddaughter. She loved them,[],B08PCT8PB4,B0C59DCF1M,AH7DFIGJUFGFGQIEBF4DGYGUFK6Q,1675705276108,0,True
5.0,Fast and Sturdy,I love this charging cable. It’s sturdy and it charges as fast as lightening. I love that I can use it to charge my iPad and connect it to the same charger that I use for my new Mac book. Wonderful,[],B07XS5Y56V,B07XS5Y56V,AETH5HA23ATYHNQMPHUSQJYJAINA,1602031991744,1,False
5.0,Five Stars,perfect fit.,[],B000S2U6QI,B000S2U6QI,AHX4YBKHK42RWIS6CS5F62ZBFDOA,1458585225000,0,True
2.0,"AGPtEK MP3 is easy to load songs ""drag & drop""","AGPtEK MP3 is easy to load songs &#34;drag & drop&#34;. Menu is a little clunky, hard to read and nav, unit seems to lock up at times when I want to jump to another song, very annoying have to turn the unit off and back on. Also, I have to continually turn the Volume back up for each song seems to reset its self back to half once each time I use it. Not sure I'd get one of these again, price was a factor in my decision.",[],B013QWN3WA,B013QWN3WA,AF3HJRRCXBKZLACZZLG4PURDQTZQ,1476809813000,0,True
5.0,Five Stars,Got the job done,[],B00BGIQS1A,B00BGIQS1A,AHEVPGP6456GIXSP2XLRECTZM4DQ,1462137792000,0,True
4.0,Four Stars,works ok,[],B019U1JFMS,B01NALQZV4,AFQWOQ64HWJKORV7MJJHRSHUYJNA,1490729887000,0,True
5.0,Best wireless earbuds for the price!  A steal!,These are awesome.  Highly recommended for any audiophile.  Must have,[],B07J2Z5DBM,B08XPWDSWW,AFGE6YHWYXXKRCUWNUYNYMYHSW6Q,1615604074136,0,True
4.0,Finally! This is a much purchase!,"These little things are great! If you’re tired of replacing your cords, invest in these!",[],B07HFXWQGJ,B07HFXWQGJ,AEAROWVRQ7HNRLTXFSAV4DRM5QBQ,1569705046589,0,True
4.0,... in the trees and this antenna gives us a better signal. Not fond of the flimsy arms or ...,We live in the trees and this antenna gives us a better signal.  Not fond of the flimsy arms or lack of stand but for the price it's ok.,[],B002MW0K22,B002MW0K22,AGA6D5O3BVX2MW6LIWEIALKB2TRA,1452361449000,1,True
5.0,Thank you,"Great product, fast delivery",[],B07L2RJV45,B087CRLDZH,AGSV7UD6FQ3ZVGKZPZRMK53DA2NQ,1625236332937,0,True
5.0,What's not to like?,I like the longer cord so that  I can put these in my phone on my desk and am still able to move around.,[],B01M0GB8CC,B01M0GB8CC,AFNX3L2PYYOHTY7Y5TQFJNPDYJWA,1661055856885,0,True
5.0,Everlasting well-designed bag,"I bought this bag 7 to10  years ago.  I've used it every single day since I bought it, no bull.  It is very well designed and attractive. I can access and store anything in it; well designed compartments.  High quality zippers never been a problem.  The nylon is super strong and as new looking as when I bought it.  The only signs of wear are the back side handle (that is leather and often I carry it by the handle) and now the piping (which took 8 years to fray, but I just snipped it off).  I just bought my 3rd shoulder strap.  This bag has been through so much abuse but impervious to it.<br />I comment on it periodically to my wife that all things should be made this well.  I use it at work, I literally throw it around all the time, and I use it when I motorcycle, I've probably spilled 20 gallons of hot coffee in it over time.  No problem.  Women see the bag and want to know where they can get one because it is functional yet stylish.  I'd buy another one, but I think it only comes in black and this one has years to go on it yet.",[],B008CI37IE,B07T3BKL52,AHXXOVKKTQTVDOFE5AKU3AERR2FQ,1554123826010,1,False
5.0,Love this product!,Great so far! Price is good for this charger. You can clearly see it is charging by the flashing arrow on the base. Love this product!,[],B09Q33FZVD,B09Q33FZVD,AE6D5IGLG5ASRH3OBLWMW3FWDE3A,1647975791598,0,True
5.0,quality product,I love this product- I liked the many background options. Appears very durable and great when I travel,[],B089VVHTSN,B0897KGSGQ,AG4GXCFGHQ2DCS2LJPV5GDBKOPOA,1613507949748,0,True
4.0,One of the larger one may be better for my purposes,"It'll take a while to get used to it, but I think it will help a lot in my photo editing.  One of the larger one may be better for my purposes, but this is an economical way to get started using a tablet.",[],B00EN27U9U,B00WMFR5PY,AGLDK2AL3LVZF7TU5OTT4W4GLGBA,1413376626000,3,True
5.0,Great buy,Great product. Works well in my car.,[],B07KJ87HYJ,B07RJXK2C1,AFFPOFLVSIN6OSXQV57KRFQLHSZQ,1647911120971,0,True
5.0,Nice gadget,Works great! Great price also!,[],B0195Y0A42,B0BS2TMK39,AGRCQ4IOJGOSEEU57MID5YBI6WFA,1609611199982,0,True
1.0,XBox One upload speed has a problem.,"I am giving this router one star because I was not able to get upload speeds on my Xbox One X after trying the original unit, a replacement unit, and spending countless hours with Netgear tech support. It simply would consistently reduce the upload speeds drastically, about 80%. This is on a wired and fiber optic connection. My old router, direct connection, and a new Linksys to replace this Netgear product all had more than 600mps upload. The The net gear would never go more than 50mbps. We tried everything. Netgear has no clue why this is happening.",[],B078GWJ44Z,B078GWJ44Z,AFCFXXVYKAECYESVZGFAPFNH5WGA,1528140707136,2,True
4.0,Add some “Comply” foam tips!,Great sound value. Fit might be wonky w stock silicone tips but some Comply Iso Foam tips (the kind w the screens) fit perfectly and really seal the deal. Wire noise brings these down a star but clipping near your neck limits jiggle and improves the experience.,[],B07CNJB8DV,B07CNJB8DV,AEYB5DHJMJXWYHG2SFOPS4RGL7LA,1651866306763,0,False
5.0,Reasonably priced USB 2nd display,"Good clear 2nd display.  I've heard no high pitch noise, but I'm well over 60 so maybe?  This display works well for me.  I'd buy it again.",[],B005SEZR0G,B005SEZR0G,AG7GZWPCSR5W4HMF2ZEWISNSZIKQ,1404848347000,0,True
5.0,Great buy,Sounds great and stiff supper helps keep ear piece in place within ears.,[],B0752XB66N,B0752XB66N,AHIA2WYTMUMJMHC2JSKE5WUE33SA,1535210307466,0,True
5.0,fast shipping,fast shipping great product,[],B00L8A9YTO,B00L8A9YTO,AGL5U27GYYIQPF5K6Z7JNKVINEWQ,1692897081126,0,True
5.0,Worked perfectly to connect Lenovo Yoga laptop to monitor,"I have a Lenovo Yoga laptop with a Micro HDMI out (not to be confused with a ""Mini HDMI""), and this adapter worked perfectly to help me connect a regular HDMI cable. Seems sturdy and does everything I need it to. A+",[],B00B2HORKE,B0C8498KMG,AFS453GN2X34M7H2M534TFJBA3ZA,1598535333047,1,True
5.0,It's all about the music!!!,This is an awesome little unit...it makes great CDs and has great sound just to play my records.,[],B006H6OR1Y,B00CISMR0S,AGCYNFLYOVEMELAKUFDQ5B2TU5TA,1413537717000,5,True
4.0,"Good Quality backpack, not just for the laptop.","So, far so good.  The unit has stood up to the packed used of 3-4 text books on daily basis.<br />Bag is being used primarily for school use, with occasional laptop insertion.<br /><br />The  build quality is very good and nothing untoward or issues with quality has been noted.<br />Sturdy product, good for daily use.  Have used it for 3 month without any issue.",[],B000G6ZRCE,B000G6ZRCE,AGANDXOGDRUKKVH3GLOGKRLETMSQ,1487342787000,0,True
5.0,Awesome lens,Great addition to my camera setup . Super sharp . No complaints,[],B00JD4TA9Q,B00Q4SLIV2,AFZQVHT3DDLBXY7ROO66VNVLQXXQ,1525212259149,0,True
4.0,Not for HP Chromebook 11 G8,Looks great but doesn't fir HP Chromebook 11 G8 EE,[],B01N2SFDVS,B01MTZ5RLR,AFOCMSKHWFP2YYDNIZLOADLS644Q,1598595425140,0,True
5.0,lots of educational games,"My child loves this tablet and so do I. We got it for educational purposes , and it's only been a week but no complaints from any of us",[],B07KD87XW7,B07V42PDX8,AESLIQ2R2DRCKO5OSEMYUFAL2BEQ,1601748200203,0,True
5.0,Less mess and lost items for both young and old.,"I Ordered one for student and one for Grammie.  Both of us love them.  Grammie is using instead of purse, so nice to see everything and be able to go directly to those keys etc.  Grandson still has a messy pack pack but it’s less of a mess, he knows EVERYONE can see his mess including teachers and Grammie. He’s  getting better about putting papers in notebook/folders they should be in, far less time looking for stuff.  Excellent product hopefully they hold up!",[],B07PVS11LC,B07PVS11LC,AEBITKT22QSGAHPSBAIAP5SOELJQ,1573390217413,1,True
5.0,Just.. wow....,"I honestly cannot believe this little speaker made such a big difference for me. I hooked this up to a Harmon Kardon amp in 7.1 surround and this is my center channel (obviously). it was replacing an Onkyo center channel and let me tell you, i have never been happier to write a good review for something. I was really impressed. From Amazon's super quick shipping to the crisp and clear sounds that come out of this center channel, i couldnt be happier. If your looking for a low cost, high quality speaking, stop looking at add it to your cart :)",[],B0043M6668,B08DLFVGX1,AE7G3VA22LQZXRDFDESRQIBKUZXA,1351902018000,2,True
5.0,Good Cable,"Monoprice makes good, inexpensive cables",[],B001UJMIOQ,B0BNVV18YR,AG5I6WCMIPM4F6U6AZHNLKDMAE2Q,1597716547598,0,True
5.0,Five Stars,excellent,[],B008YUNK46,B00WU35YYM,AEXW2F2VUWW2YPKEXXZ6CRRAYH2A,1500349534558,0,True
5.0,Great little switch,"If you want a basic switcher between 2 computers, that allows you to use the same keyboard, mouse and 2 other peripherals, then this is the switch for you!  Easy to press button that indicates which computer you are connected to.  The button also changes color between blue and green to show which computer is active.  Easy to setup.  The USB cables provided are a little short, but I do have a long desk.  Can always purchase longer USB cables.  I wish it did work with my separate USB type C to USB type A cable (to my laptop), but overall, it works well with the provided cables.",[],B08MBXMZLV,B0CC2JQ612,AEUUH7IMY7RJD7IJVTHPRM4FW6OQ,1678205367106,0,True
5.0,Five Stars,With the fire stick you can explore a tremendous amount of visual media with confidence and reliability.,[],B00ZV9RDKK,B075X8471B,AHYO63GPR4LRVKZ4DUCAG3VL5R3Q,1528194405723,0,True
2.0,Worked well for about 2 month and started having issues ...,"Worked well for about 2 month and started having issues. Every so often it would stop working for a day or two then it would pair with the roku, and work. It happens to often, threw it away, bought a new one from roku.",[],B00D62II9Y,B00D62II9Y,AF6R4EBKMM5IOZT2YNYOAUK7J4SA,1454261492000,0,True
5.0,Five Stars,Great quality and works will on my iPad mini3,[],B00A8LPNTY,B07WNJQFP9,AHMKTP6VQCRTMM524IOQGKV7MQOQ,1445209592000,0,True
5.0,Quality good,Very nice good quality,[],B016EJ4W7C,B01GDNTDBO,AGVVT2GQPZVUZ543PV3EX5UW5EKA,1607087669502,0,True
5.0,Works as stated.,I use this to have two batteries ready for my Ring products - simple and works well.,[],B07L2PL4ZS,B07L2PL4ZS,AFHTGEM235V5PHZY27QQQ7YNIY6A,1565301989197,0,True
5.0,Love!,Love this light!!! Only thing I wish is that the stand fit into the bag somehow. The tidbit doesn’t take away from the greatness of the actual light.,[],B01LXDNNBW,B01LXDNNBW,AFEYKXVMUQPR3YUZOXXZ36SDOFPQ,1575807830420,0,True
5.0,fits perfectly well,This case fits perfectly well and its very good looking.,[],B01NBBBNQ7,B01MQPMLBR,AFRKENLK4K2NLKFDSAX6HUKDS4QQ,1499998097043,0,True
5.0,Sounds great and is very easy to install,"I didn't have to wait to long for the aux adapter to be delivered but when I did get it, it didn't take me more than 15 minutes to have it installed. It's a huge upgrade over the cigarette lighter powered bluetooth transmitter that I previously had, the aux is louder and SIGNIFICANTLY more clear. Once you get all of the center console pieces pulled out, all you have to do is plug it in to the stereo and route the cables through the storage compartment. Unfortunately the USB port is for charging exclusively, and does not allow you to play music as well (F for iPhone users).",[],B01EUZ90II,B07C895N6Y,AHPVLK2N5GYZ7ZAEHZQBITUFHRZA,1596586080986,0,True
4.0,Nice,After being under heavy objects for a week they still curl. Not sure what else to do. When I use them for backgrounds I have to have them weighed down. Otherwise very nice. Very durable. Wipe clean easily.,[],B08C2DQ22G,B09F9H3BD4,AFO7NELDJ6EXLD27TF4GT7YPJE6A,1614619533696,0,True
3.0,Phone taken is too dark comparing to M8,"Photos taken by M10 under the same conditions is much dark. The question asked related to the quality or setting did not get answered by the company, should do better job.<br /><br />Update 1/18/23:<br />Very poor tech support!!! Be aware, the web site listed on the very simple Manue as ""accessing User Guide"" not as described, no way to find user guide to solve the problem. The phone listed, when call was told expire (just over one year! And provided the other phone to call for tech support, wait 15 min, and when connect, and start to speed, was hang out! The way that listed by search Google, cannot solve the problem event follow exactly!",[],B098TQKNCR,B098TQKNCR,AHAYTNIJJVAN7R66DW4YPMXUYYBQ,1636227792304,1,True
2.0,Not well made,One of the cables stopped working after 2 months.,[],B07Q2SJNZ5,B07Q2SJNZ5,AH5X5DXY7OBGX2SWQXDMAIFSFNWA,1574468285101,0,True
5.0,Great replacement!,Quick shipping and works like the original! Actually like that this one is all matte.,[],B07GLC9N87,B07GLC9N87,AGR4GZV3A4JXMCFMWOOJX777J3UQ,1607154331782,0,True
5.0,Price/Quality,Great price & lots of room.,[],B07CRG94G3,B0B6D4W3R7,AEMXMUWXSJKKLKIZONQILETUFQEA,1637177483942,0,True
5.0,Ipad Pro 10.5,Got this for my special needs daughters iPad. Fits snug and easy for her to hold. Love that it comes with a strap as well that can hang on the seat in the car for her to watch.  Great purchase!,[],B07S7MD1F5,B0BRNJ89D5,AFWEB63NHNOLFYXYEH55TNG4SEQA,1576894129668,0,True
5.0,Great buy!,Great buy!,[],B07T5KZR9J,B07T5KZR9J,AEO6DMCTMNQYSOLOMTCQD4XNVB4A,1615870972465,0,True
5.0,recommended highly,i had a little obsession with polaroid films when i first got my puppy and they now cover every inch of my apartment. love this film and how awesome the photos turned out.,[],B00FKVWI90,B00FKVWI90,AFTQPJGNO4Y26VLY47BQ3MAJXO5A,1484116729000,0,True
2.0,Not good for calls,"They sound OK, but I tried to make a phone call the was told they could barely hear me and I was in a quiet room. It frequency doesn't connect both ear ear buds, and have replace them to the case and try again.",[],B08GXDMP4R,B08GXDMP4R,AHGGKIPSBLT2LRA5K6IXBUN4DTEQ,1631807049608,0,True
5.0,Is not google store compatible.,Great product for the price. HD is awesome.,[],B0794RHPZD,B07F4P3JH7,AHBKVNT4TNZIFQQJWO6VIU7KHHUA,1551669254749,0,True
5.0,My favorite film!,"I keep coming back to this film.  I just uploaded a bunch of images shot with this film and developed in my little bathroom photo lab.  They look great!  I'm a Fuji fanboy, I'll admit, but I've shot many different types of film(different brands, different formats,)and X-TRA 400 always makes me the happiest!","[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51+Q2l+TLkL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51+Q2l+TLkL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51+Q2l+TLkL._SL256_.jpg'}
 {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/513AopFI6XL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/513AopFI6XL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/513AopFI6XL._SL256_.jpg'}
 {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51ILQOBiHCL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51ILQOBiHCL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51ILQOBiHCL._SL256_.jpg'}
 {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51K3n48KHsL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51K3n48KHsL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51K3n48KHsL._SL256_.jpg'}
 {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51K6lz9lPNL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51K6lz9lPNL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51K6lz9lPNL._SL256_.jpg'}
 {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51dieVoBeoL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51dieVoBeoL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51dieVoBeoL._SL256_.jpg'}
 {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51f+1nhvMfL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51f+1nhvMfL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51f+1nhvMfL._SL256_.jpg'}
 {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51fatvV1xAL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51fatvV1xAL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51fatvV1xAL._SL256_.jpg'}
 {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51kOvFXxPkL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51kOvFXxPkL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51kOvFXxPkL._SL256_.jpg'}]",B00004TWLZ,B00004TWLZ,AHYB6QY3Q4UN7GRIVYEQMAPEU7JQ,1412683897000,54,True
5.0,Five Stars,nice deck really like the features,[],B00VGXT82G,B00VGXT82G,AEQ6SUR22H2UOEFCWEDVUPHWWL5A,1463436797000,0,True
3.0,This radio's touch screen is not as responsive as it ...,This radio's touch screen is not as responsive as it should be. My 5 year old Magellan GPS is more receptive.,[],B00BKV3DJS,B00BKV3DJS,AFOAV4VBXPBQH2F2PVIKV7WPP7CA,1436226020000,0,True
4.0,"Simple transaction, good price, fast service","It arrived quickly and seemed to work as expected. I haven't had it long enough to know if there's going to be any future problems, but as of right now, I am totally satisfied.",[],B015IYWJWO,B015IYWJWO,AGMLWHWCNAM4IFJEP2CI2W64DXAQ,1616814876462,0,True
5.0,"Durable and comfortable. I use it for my Nikon D80, an extra macro lens, charger, and cleaning supplies.","Great Camera Bag. Had mine for 5+ years, still like new.",[],B000BAX50G,B000BAX50G,AHPYD3XHMBTAKBTMVVPMAXUVHLNQ,1445903824000,0,True
5.0,"For a generic battery, I'm impressed!","This batter was not only much cheaper than the original battery, it actually performs very well!  Once charged up the laptop that I put this in performed very well for nearly 3 hours.  The one from the factory expanded and was causing a short.  This was a better option than going with the factory battery and I would buy it again if I need one!  So far, so good!  If not for the label, you wouldn't know that it's not an HP battery.",[],B01G6YPN3W,B01G6YPN3W,AFZL3X4HIFRR7HYJC2PTMXR2VOZQ,1501741890174,1,True
5.0,Best cables ever,"Hands down the best charger cable on the market. I've been buying anker products for about 5 years now, always reliable.",[],B07VWLLBP1,B0B636J9N2,AEIEYP437M6HZDNXU6TMMXBQ42UA,1594007903292,0,True
1.0,Be careful,The metal made me break out in a rash that is so painful.,[],B077Q29H3F,B077Q29H3F,AEWWYITSN45X7ZQSGXBRAXXQ764A,1529961886376,1,True
5.0,strong cord,Was strong and the cord did not fray,[],B082S9XNCJ,B082S9XNCJ,AHEEO37QDCBMABTAZ4OTNTAQ7FXA,1582339438423,3,True
5.0,Awesome!,This looks great and works just like we need it to!,[],B07RL56Q63,B089W1VBF7,AFP3R6ERBTTPRMH6NMSBQFQ3MH6Q,1582463231662,0,True
5.0,Just the basics,Thanks Amazon for making these available. Great products for the right price.,[],B00DUGZFLK,B00FB50SBU,AHVDD2H5VVB6D6ZPILHCAFQ5SSLA,1407450659000,0,True
5.0,Echo (4th gen),Response to Elexa is working great.<br />Sound quality is excellent.,[],B07XKF75B8,B08DMXDPW5,AE6C4XSCJ4HH43GF2NNBKFYDEBBQ,1661127006106,0,True
3.0,"fit on viewfinder ok, a little tight when using an eye cup.",have a canon t3i. don't like to use my glasses when i look through the view finder. this one just wasn't as strong as i needed though. may try a stronger one. i have an older eye cup from my old yashica 35mm that fit on the dioptric lens. a bit tight but is still worked together. why waste an older piece of equipment?,[],B00009R6U1,B00009R6U1,AFNUE3DRNDP2NY5C5C672GPWLYYA,1400187134000,0,True
5.0,Great back support & perfect size,"It's a perfect size for kids. It doesn't look bulky and I was surprised how much space it has.  Also, there is a good back support",[],B07PPZGY5R,B09682TWD8,AHWETMOW77DUBVOKGQX2RMJO3SMQ,1565672432451,0,True
5.0,Great for normal day usage.,I'm  very happy with this tablet.  It's  my 4th one.  It's a little more  expensive than the others  have been.  (Not terrible expensive.)  Is never freezes up.  A big plus.,[],B01AZ8ERHI,B01N13866H,AEQHAA6SCNEKIDQNIO67JSNY6HXQ,1497705231084,0,True
5.0,Very nice,"Very nice , easy to install and it has many different holders ..",[],B00C9UJWSK,B07CN4GYKW,AHALOBW2K55VKR2X2IYHUTS43WVQ,1545959308903,0,True
5.0,Clarity,Good cleat magnification at 300 yards,[],B0756BXDTX,B0BQRNFHCV,AHGE7SLHT6XRNZUTOIFLTMYQFJWA,1678992437859,0,True
5.0,As advertised,Works fine,[],B079RV53D8,B0BGT4FGLT,AFGX3KQAZ3734AY6ZU7RVXSNLFGA,1532992882331,0,True
5.0,Amazed,I ordered this for my sin who is 9. He loves it. The headlights light up and its the perfect size for his hand. The only downside is that it's not rechargeable.  It takes batteries.  But other than that it's perfect for my 9 yr old home schooler.,[],B01LH3740W,B0C77YDDBT,AGCBYFNNUUW3JGTSZ2DKXKIN3AJA,1664907419421,0,True
5.0,Perfect backdrop for photos!,Loved this!,[],B07MS87QSP,B07MS87QSP,AEYHAG56JUBNG6EECRT7PT6YNJ2A,1557277853603,0,True
5.0,Great variety,Purchased these for my kids to use for school and they love them. Comfy fit over the ears.,[],B0BFG43TDY,B0BW34L8FR,AF2VBDVESMXGLD2ATJNLXX564XFQ,1681858771289,0,True
5.0,Five Stars,Good to have peace of mind,[],B01LZ1UJKY,B01LZ1UJKY,AEQ6PJEIL5IEA6KTIBHTZKEUVCHA,1499271922161,0,True
3.0,Great Product but Bad Connectors,"Worked as expected in the long run, but I had to replace the factory shipped VGA connector and RCA video connectors.  I spent a good deal of time troubleshooting issues caused by bad cables.  After replacing both VGA and RC cables with other cables I consider this to be a great product.  I would have gladly paid a bit more if this product shipped with better cables, in consideration of the time spent troubleshooting.",[],B001CJOLBW,B001CJOLBW,AEGH2PW3BS3KXBZOAX5O6Q2H5MOA,1344234946000,1,True
5.0,Bang for the buck,It puts out completely adequate volume and sound quality for the money spent. Satisfied.,[],B06XCQKTKR,B06XL1GKRV,AHY6RAPKTCC3FXQSL6Y6LD2VU7VQ,1621705389728,1,True
4.0,... a number of occasions and is able to heard easily over typical outside noises,"I've used outside for a number of occasions and is able to heard easily over typical outside noises.  Carrying strap ripped through the attachments on second usage, which resulted in the speaker dropping 3' to the ground (speaker survived).  So far, no issues with battery life.  FM reception has also been very good.",[],B01CIX1OVA,B01CIX1OVA,AHYTZSHBFELSTV3YFE2RVW22DX4A,1468255129000,1,False
1.0,"Buy something else, this doesn't work.",Never held a charge. Never connected to my phone. Spent 7 bucks on wish for a Chinese Bluetooth headset and had no problems... This thing is a waste of money. Don't buy it. It doesn't work. Total garbage. Very disappointed.,[],B00O4GCWOS,B00O4GCWOS,AEACQFG7MJNJNCLMXEDQFN3NQVJQ,1441988742000,0,True
5.0,This cover is great and very durable!,I highly recommend this cover!,[],B07D7NXNXJ,B07KWZCLWH,AFD7ID5C6W77OF5NYJFLPJI6ZVHQ,1561224395251,0,True
5.0,Excellent,Good noise canceling..Good device great product,[],B08RB26C8X,B08RB1DBQY,AF6BMBMYF3ME6PAAXQ72OQCO3TTQ,1620503558826,0,True
4.0,Great little unit for what it was designed for,"Great little unit for what it was designed for, and that is imaging the subsurface terrain and objects. Only wish transducer was easier to mount on trolling motor,",[],B00TX536KO,B00TX536KO,AEIKLFAROXFE6AZLZ4AQL4RC4EQQ,1452346064000,7,False
3.0,-( Wouldn't recommend.,"The black band broke right away- just trying to put it on my writes. I've mostly worn the tan color; however, the band has become discolored with normal usage :-( Wouldn't recommend.",[],B06VSNLQ4P,B06VSNLQ4P,AHRVVKK4PX3HGGOEPAYGT57EYCIA,1503759128892,0,True
4.0,Four Stars,Great price value for the non-technical users..,[],B0040IUI46,B0040IUI46,AHQBQMZUTLLIW4FYTN455IL722LQ,1447802482000,0,True
3.0,Three Stars,Not bad for the money.. You get what you pay for,[],B00006JPRQ,B00WUFW22C,AFXLBUL677WJL4YEAJDK76A22IWA,1501244783193,0,True
5.0,The ideal wireless printer,"As a small business owner for nearly 20 years, we have always liked HP printers with the exception of our last (The office jet pro 8630). It has a hard time staying connected to the network. This one, however, is a breeze! It was easy to set up, the touch screen is super responsive, and all we had to do was connect it to our wifi. We loaded up paper, calibrated with a scan of the image it prints out, and we were up and running! It prints beautifully, on both office paper, and the hp photo paper included. I've never been able to print this easy from ANY device - laptop, tablet, and even phone, all wirelessly. I love that our guests can print whatever they want easily from their own devices, too! The old HP office Jet Pro is getting disconnected and sold today!",[],B074P4ZS68,B093CK9JZ6,AEIIRIHLIYKQGI7ZOCIJTRDF5NPQ,1505856670915,2,False
